#Replicon Name,Replicon Accession,Start,Stop,Strand,GeneID,Locus tag,Protein product,Length,Protein name
Un,NW_008751646.1,594332,595915,+,20304857,HMPREF1120_00218,XP_009152456.1,527,hypothetical protein HMPREF1120_00218
Un,NW_008751646.1,596523,597259,-,20304858,HMPREF1120_00219,XP_009152457.1,107,60S ribosomal protein L36
Un,NW_008751646.1,597710,599095,-,20304859,HMPREF1120_00220,XP_009152458.1,461,acetylornithine deacetylase
Un,NW_008751646.1,599377,601143,-,20304860,HMPREF1120_00221,XP_009152459.1,588,ubiquitin thiolesterase
Un,NW_008751646.1,601462,604015,-,20304861,HMPREF1120_00222,XP_009152460.1,765,hypothetical protein HMPREF1120_00222
Un,NW_008751646.1,604612,607425,+,20304862,HMPREF1120_00223,XP_009152461.1,937,hypothetical protein HMPREF1120_00223
Un,NW_008751646.1,607477,608874,-,20304863,HMPREF1120_00224,XP_009152462.1,465,hypothetical protein HMPREF1120_00224
Un,NW_008751646.1,609383,610813,+,20304864,HMPREF1120_00225,XP_009152463.1,476,hypothetical protein HMPREF1120_00225
Un,NW_008751646.1,611062,611782,-,20304865,HMPREF1120_00226,XP_009152464.1,203,proteasome subunit beta type-2
Un,NW_008751646.1,612194,613978,+,20304866,HMPREF1120_00227,XP_009152465.1,594,hypothetical protein HMPREF1120_00227
Un,NW_008751646.1,615108,616175,+,20304867,HMPREF1120_00228,XP_009152466.1,355,hypothetical protein HMPREF1120_00228
Un,NW_008751646.1,617280,620927,+,20304868,HMPREF1120_00229,XP_009152467.1,1182,hypothetical protein HMPREF1120_00229
Un,NW_008751646.1,621338,621698,+,20304869,HMPREF1120_00230,XP_009152468.1,77,hypothetical protein HMPREF1120_00230
Un,NW_008751646.1,622167,622781,+,20304871,HMPREF1120_00232,XP_009152470.1,204,hypothetical protein HMPREF1120_00232
Un,NW_008751646.1,623608,624084,-,20304870,HMPREF1120_00231,XP_009152469.1,158,hypothetical protein HMPREF1120_00231
Un,NW_008751646.1,624699,628145,+,20304872,HMPREF1120_00233,XP_009152471.1,1148,hypothetical protein HMPREF1120_00233
Un,NW_008751646.1,628804,630565,-,20304873,HMPREF1120_00234,XP_009152472.1,561,AAT family amino acid transporter
Un,NW_008751646.1,628804,630565,-,20304873,HMPREF1120_00234,XP_009152473.1,561,AAT family amino acid transporter; variant
Un,NW_008751646.1,634624,636621,+,20304874,HMPREF1120_00235,XP_009152474.1,665,hypothetical protein HMPREF1120_00235
Un,NW_008751646.1,637813,641352,+,20304875,HMPREF1120_00236,XP_009152475.1,1097,hypothetical protein HMPREF1120_00236
Un,NW_008751646.1,642682,645822,-,20304876,HMPREF1120_00237,XP_009152476.1,1046,transcriptional activator SPT7
Un,NW_008751646.1,646463,647203,+,20304877,HMPREF1120_00238,XP_009152477.1,225,hypothetical protein HMPREF1120_00238
Un,NW_008751646.1,648888,650727,-,20304878,HMPREF1120_00239,XP_009152478.1,541,hypothetical protein HMPREF1120_00239
Un,NW_008751646.1,648888,650727,-,20304878,HMPREF1120_00239,XP_009152479.1,541,hypothetical protein; variant 2
Un,NW_008751646.1,648888,650727,-,20304878,HMPREF1120_00239,XP_009152480.1,541,hypothetical protein; variant 1
Un,NW_008751646.1,652725,655789,+,20304879,HMPREF1120_00240,XP_009152481.1,1000,phosphatidylserine decarboxylase
Un,NW_008751646.1,657980,659371,+,20304880,HMPREF1120_00241,XP_009152482.1,463,mannan endo-1;6-alpha-mannosidase
Un,NW_008751646.1,660710,661868,-,20304881,HMPREF1120_00242,XP_009152483.1,330,hypothetical protein HMPREF1120_00242
Un,NW_008751646.1,663176,663505,-,20304882,HMPREF1120_00243,XP_009152484.1,109,hypothetical protein HMPREF1120_00243
Un,NW_008751646.1,665223,666718,+,20304883,HMPREF1120_00244,XP_009152485.1,455,hypothetical protein HMPREF1120_00244
Un,NW_008751646.1,667260,669081,+,20304884,HMPREF1120_00245,XP_009152486.1,464,hypothetical protein HMPREF1120_00245
Un,NW_008751646.1,669710,672872,+,20304885,HMPREF1120_00246,XP_009152487.1,1028,hypothetical protein HMPREF1120_00246
Un,NW_008751646.1,674302,674844,-,20304886,HMPREF1120_00247,XP_009152488.1,180,hypothetical protein HMPREF1120_00247
Un,NW_008751646.1,679232,680857,-,20304887,HMPREF1120_00248,XP_009152489.1,487,hypothetical protein HMPREF1120_00248
Un,NW_008751646.1,684997,685404,-,20304888,HMPREF1120_00249,XP_009152490.1,135,hypothetical protein HMPREF1120_00249
Un,NW_008751646.1,684997,685404,-,20304888,HMPREF1120_00249,XP_009152491.1,135,hypothetical protein; variant
Un,NW_008751646.1,689794,691588,+,20304889,HMPREF1120_00250,XP_009152492.1,572,protein-tyrosine phosphatase
Un,NW_008751646.1,692696,694064,-,20304890,HMPREF1120_00251,XP_009152493.1,388,actin-like protein 2
Un,NW_008751646.1,694885,695961,-,20304891,HMPREF1120_00252,XP_009152494.1,358,hypothetical protein HMPREF1120_00252
Un,NW_008751646.1,697987,699549,-,20304892,HMPREF1120_00253,XP_009152495.1,486,farnesyl-diphosphate farnesyltransferase
Un,NW_008751646.1,700676,702267,+,20304893,HMPREF1120_00254,XP_009152496.1,504,molecular chaperone DnaJ
Un,NW_008751646.1,703212,705332,-,20304894,HMPREF1120_00255,XP_009152497.1,706,hypothetical protein HMPREF1120_00255
Un,NW_008751646.1,705829,708027,+,20304895,HMPREF1120_00256,XP_009152498.1,732,DNA polymerase kappa subunit
Un,NW_008751646.1,708492,710123,-,20304896,HMPREF1120_00257,XP_009152499.1,543,hypothetical protein HMPREF1120_00257
Un,NW_008751646.1,711206,712457,+,20304897,HMPREF1120_00258,XP_009152500.1,340,hypothetical protein HMPREF1120_00258
Un,NW_008751646.1,712887,715517,-,20304898,HMPREF1120_00259,XP_009152501.1,876,hypothetical protein HMPREF1120_00259
Un,NW_008751646.1,716116,716682,+,20304899,HMPREF1120_00260,XP_009152502.1,147,hypothetical protein HMPREF1120_00260
Un,NW_008751646.1,716845,717758,-,20304900,HMPREF1120_00261,XP_009152503.1,269,hypothetical protein HMPREF1120_00261
Un,NW_008751646.1,718102,719559,+,20304901,HMPREF1120_00262,XP_009152504.1,485,phosphatidylinositol glycan; class M
Un,NW_008751646.1,720359,722338,-,20304902,HMPREF1120_00263,XP_009152505.1,659,hypothetical protein HMPREF1120_00263
Un,NW_008751646.1,725984,727139,-,20304903,HMPREF1120_00264,XP_009152506.1,300,bacteriorhodopsin
Un,NW_008751646.1,729039,732149,-,20304904,HMPREF1120_00265,XP_009152507.1,1036,isoleucyl-tRNA synthetase
Un,NW_008751646.1,732730,733726,-,20304905,HMPREF1120_00266,XP_009152508.1,314,thiosulfate sulfurtransferase
Un,NW_008751646.1,734343,734727,+,20304906,HMPREF1120_00267,XP_009152509.1,94,anaphase-promoting complex component APC11
Un,NW_008751646.1,735632,736732,+,20304907,HMPREF1120_00268,XP_009152510.1,366,hypothetical protein HMPREF1120_00268
Un,NW_008751646.1,737266,738666,+,20304908,HMPREF1120_00269,XP_009152511.1,410,methionyl aminopeptidase
Un,NW_008751646.1,739275,743802,-,20304909,HMPREF1120_00270,XP_009152512.1,1444,ABC multidrug transporter
Un,NW_008751646.1,744870,746347,-,20304910,HMPREF1120_00271,XP_009152513.1,474,hypothetical protein HMPREF1120_00271
Un,NW_008751646.1,746818,748305,-,20304911,HMPREF1120_00272,XP_009152514.1,495,hypothetical protein HMPREF1120_00272
Un,NW_008751646.1,749397,750521,-,20304912,HMPREF1120_00273,XP_009152515.1,374,hypothetical protein HMPREF1120_00273
Un,NW_008751646.1,750704,751388,+,20304913,HMPREF1120_00274,XP_009152516.1,211,hypothetical protein HMPREF1120_00274
Un,NW_008751646.1,751781,752949,+,20304914,HMPREF1120_00275,XP_009152517.1,370,hypothetical protein HMPREF1120_00275
Un,NW_008751646.1,755760,757022,+,20304915,HMPREF1120_00276,XP_009152518.1,420,hypothetical protein HMPREF1120_00276
Un,NW_008751646.1,760794,762602,-,20304916,HMPREF1120_00277,XP_009152519.1,602,hypothetical protein HMPREF1120_00277
Un,NW_008751646.1,763339,763938,+,20304917,HMPREF1120_00278,XP_009152520.1,199,hypothetical protein HMPREF1120_00278
Un,NW_008751646.1,764257,766013,+,20304918,HMPREF1120_00279,XP_009152521.1,567,amidase
Un,NW_008751646.1,767691,770405,+,20304919,HMPREF1120_00280,XP_009152522.1,904,hypothetical protein HMPREF1120_00280
Un,NW_008751646.1,770847,771470,-,20304920,HMPREF1120_00281,XP_009152523.1,207,hypothetical protein HMPREF1120_00281
Un,NW_008751646.1,773468,774785,+,20304921,HMPREF1120_00282,XP_009152524.1,412,hypothetical protein HMPREF1120_00282
Un,NW_008751646.1,775628,778688,-,20304922,HMPREF1120_00283,XP_009152525.1,439,(R;R)-butanediol dehydrogenase
Un,NW_008751646.1,779693,780458,-,20304923,HMPREF1120_00284,XP_009152526.1,217,hypothetical protein HMPREF1120_00284
Un,NW_008751646.1,781589,782254,+,20304924,HMPREF1120_00285,XP_009152527.1,221,hypothetical protein HMPREF1120_00285
Un,NW_008751646.1,783015,786105,-,20304925,HMPREF1120_00286,XP_009152528.1,980,condensin complex subunit 2
Un,NW_008751646.1,786625,791220,-,20304926,HMPREF1120_00287,XP_009152529.1,1498,hypothetical protein HMPREF1120_00287
Un,NW_008751646.1,791809,792917,-,20304927,HMPREF1120_00288,XP_009152530.1,269,DNA-directed RNA polymerase II subunit J
Un,NW_008751646.1,794402,795463,+,20304928,HMPREF1120_00289,XP_009152531.1,353,oxidoreductase 2-nitropropane dioxygenase
Un,NW_008751646.1,795726,796494,-,20304929,HMPREF1120_00290,XP_009152532.1,84,U6 snRNA-associated Sm-like protein LSm5
Un,NW_008751646.1,797146,798333,-,20304930,HMPREF1120_00291,XP_009152533.1,395,triacylglycerol lipase
Un,NW_008751646.1,798709,800812,-,20304931,HMPREF1120_00292,XP_009152534.1,574,hypothetical protein HMPREF1120_00292
Un,NW_008751646.1,801254,802147,+,20304932,HMPREF1120_00293,XP_009152535.1,297,hypothetical protein HMPREF1120_00293
Un,NW_008751646.1,802977,804194,-,20304933,HMPREF1120_00294,XP_009152536.1,405,hypothetical protein HMPREF1120_00294
Un,NW_008751646.1,805514,808391,+,20304934,HMPREF1120_00295,XP_009152537.1,940,alpha;alpha-trehalose-phosphate synthase (UDP-forming)
Un,NW_008751646.1,808974,809828,-,20304935,HMPREF1120_00296,XP_009152538.1,185,hypothetical protein HMPREF1120_00296
Un,NW_008751646.1,811546,811879,-,20304936,HMPREF1120_00297,XP_009152539.1,95,hypothetical protein HMPREF1120_00297
Un,NW_008751646.1,814644,816824,-,20304937,HMPREF1120_00298,XP_009152540.1,684,hypothetical protein HMPREF1120_00298
Un,NW_008751646.1,823016,825148,+,20304939,HMPREF1120_00300,XP_009152542.1,710,hypothetical protein HMPREF1120_00300
Un,NW_008751646.1,826584,828199,-,20304938,HMPREF1120_00299,XP_009152541.1,473,hypothetical protein HMPREF1120_00299
Un,NW_008751646.1,830094,830744,+,20304940,HMPREF1120_00301,XP_009152543.1,216,hypothetical protein HMPREF1120_00301
Un,NW_008751646.1,850339,850906,+,20304942,HMPREF1120_00303,XP_009152545.1,153,hypothetical protein HMPREF1120_00303
Un,NW_008751646.1,851575,853459,-,20304941,HMPREF1120_00302,XP_009152544.1,509,cytochrome P450 alkane hydroxylase
Un,NW_008751646.1,855413,857189,-,20304943,HMPREF1120_00304,XP_009152546.1,572,non-specific serine/threonine protein kinase
Un,NW_008751646.1,858527,860200,-,20304944,HMPREF1120_00305,XP_009152547.1,557,citrate synthase
Un,NW_008751646.1,861467,862198,+,20304945,HMPREF1120_00306,XP_009152548.1,243,hypothetical protein HMPREF1120_00306
Un,NW_008751646.1,862433,864782,-,20304946,HMPREF1120_00307,XP_009152549.1,660,transcriptional regulatory protein LEU3
Un,NW_008751646.1,865925,868879,+,20304947,HMPREF1120_00308,XP_009152550.1,984,hypothetical protein HMPREF1120_00308
Un,NW_008751646.1,870210,871641,-,20304948,HMPREF1120_00309,XP_009152551.1,439,peptide-N4-(N-acetyl-beta-glucosaminyl)asparagine amidase
Un,NW_008751646.1,873793,874590,+,20304949,HMPREF1120_00310,XP_009152552.1,265,hypothetical protein HMPREF1120_00310
Un,NW_008751646.1,875033,876067,-,20304950,HMPREF1120_00311,XP_009152553.1,216,hypothetical protein HMPREF1120_00311
Un,NW_008751646.1,877410,879532,-,20304951,HMPREF1120_00312,XP_009152554.1,677,hypothetical protein HMPREF1120_00312
Un,NW_008751646.1,880032,881852,-,20304952,HMPREF1120_00313,XP_009152555.1,550,serine/threonine kinase 16
Un,NW_008751646.1,882611,883045,-,20304953,HMPREF1120_00314,XP_009152556.1,144,hypothetical protein HMPREF1120_00314
Un,NW_008751646.1,884304,885472,-,20304954,HMPREF1120_00315,XP_009152557.1,276,14-3-3 family protein
Un,NW_008751646.1,886786,889968,+,20304955,HMPREF1120_00316,XP_009152558.1,1022,Ca2+ transporting ATPase; sarcoplasmic/endoplasmic reticulum
Un,NW_008751646.1,890683,891633,+,20304957,HMPREF1120_00318,XP_009152560.1,316,NmrA-like family protein
Un,NW_008751646.1,892165,894535,-,20304956,HMPREF1120_00317,XP_009152559.1,752,hypothetical protein HMPREF1120_00317
Un,NW_008751646.1,895181,896536,+,20304958,HMPREF1120_00319,XP_009152561.1,451,elongator complex protein 2
Un,NW_008751646.1,896694,898406,-,20304959,HMPREF1120_00320,XP_009152562.1,570,hypothetical protein HMPREF1120_00320
Un,NW_008751646.1,898947,899981,-,20304960,HMPREF1120_00321,XP_009152563.1,344,alcohol dehydrogenase
Un,NW_008751646.1,900545,901497,-,20304961,HMPREF1120_00322,XP_009152564.1,298,hypothetical protein HMPREF1120_00322
Un,NW_008751646.1,902149,903011,-,20304962,HMPREF1120_00323,XP_009152565.1,248,hypothetical protein HMPREF1120_00323
Un,NW_008751646.1,902149,902844,-,20304962,HMPREF1120_00323,XP_009152566.1,209,hypothetical protein; variant 2
Un,NW_008751646.1,902149,902844,-,20304962,HMPREF1120_00323,XP_009152567.1,209,hypothetical protein; variant 1
Un,NW_008751646.1,917961,918530,-,20304963,HMPREF1120_00324,XP_009152568.1,189,hypothetical protein HMPREF1120_00324
Un,NW_008751646.1,919264,920963,-,20304964,HMPREF1120_00325,XP_009152569.1,521,MFS transporter; DHA1 family; multidrug resistance protein
Un,NW_008751646.1,921871,923549,+,20304965,HMPREF1120_00326,XP_009152570.1,519,hypothetical protein HMPREF1120_00326
Un,NW_008751646.1,924156,924922,-,20304966,HMPREF1120_00327,XP_009152571.1,228,ER membrane protein SH3
Un,NW_008751646.1,928188,929006,-,20304967,HMPREF1120_00328,XP_009152572.1,272,hypothetical protein HMPREF1120_00328
Un,NW_008751646.1,932253,932765,+,20304968,HMPREF1120_00329,XP_009152573.1,170,30S ribosomal protein S8
Un,NW_008751646.1,934138,937658,-,20304969,HMPREF1120_00330,XP_009152574.1,1151,26S proteasome regulatory subunit N2
Un,NW_008751646.1,938347,940664,-,20304970,HMPREF1120_00331,XP_009152575.1,755,polynucleotide 5\'-phosphatase
Un,NW_008751646.1,941202,942508,-,20304971,HMPREF1120_00332,XP_009152576.1,409,hypothetical protein HMPREF1120_00332
Un,NW_008751646.1,942920,944133,-,20304972,HMPREF1120_00333,XP_009152577.1,367,hypothetical protein HMPREF1120_00333
Un,NW_008751646.1,945354,945974,+,20304973,HMPREF1120_00334,XP_009152578.1,206,hypothetical protein HMPREF1120_00334
Un,NW_008751646.1,947019,947813,-,20304974,HMPREF1120_00335,XP_009152579.1,264,hypothetical protein HMPREF1120_00335
Un,NW_008751646.1,948939,951658,-,20304975,HMPREF1120_00336,XP_009152580.1,851,hypothetical protein HMPREF1120_00336
Un,NW_008751646.1,952587,953342,+,20304976,HMPREF1120_00337,XP_009152581.1,251,hypothetical protein HMPREF1120_00337
Un,NW_008751646.1,953367,953822,-,20304977,HMPREF1120_00338,XP_009152582.1,151,hypothetical protein HMPREF1120_00338
Un,NW_008751646.1,954941,956434,+,20304978,HMPREF1120_00339,XP_009152583.1,497,hypothetical protein HMPREF1120_00339
Un,NW_008751646.1,957265,958875,-,20304979,HMPREF1120_00340,XP_009152584.1,517,hypothetical protein HMPREF1120_00340
Un,NW_008751646.1,960856,961989,-,20304980,HMPREF1120_00341,XP_009152585.1,377,hypothetical protein HMPREF1120_00341
Un,NW_008751646.1,963236,965230,+,20304981,HMPREF1120_00342,XP_009152586.1,598,bifunctional purine biosynthesis protein ADE17
Un,NW_008751646.1,965581,967773,+,20304982,HMPREF1120_00343,XP_009152587.1,730,transcriptional regulatory protein AMDR
Un,NW_008751646.1,967887,969206,-,20304983,HMPREF1120_00344,XP_009152588.1,439,glutaryl-CoA dehydrogenase
Un,NW_008751646.1,970276,971575,-,20304984,HMPREF1120_00345,XP_009152589.1,370,hypothetical protein HMPREF1120_00345
Un,NW_008751646.1,972169,973602,-,20304985,HMPREF1120_00346,XP_009152590.1,477,mevalonate kinase
Un,NW_008751646.1,974224,975594,-,20304986,HMPREF1120_00347,XP_009152591.1,456,hypothetical protein HMPREF1120_00347
Un,NW_008751646.1,976215,980720,+,20304987,HMPREF1120_00348,XP_009152592.1,1501,RAP1-interacting factor 1
Un,NW_008751646.1,981224,982259,+,20304988,HMPREF1120_00349,XP_009152593.1,146,small nuclear ribonucleoprotein B and B\'
Un,NW_008751646.1,982830,983699,-,20304989,HMPREF1120_00350,XP_009152594.1,136,hypothetical protein HMPREF1120_00350
Un,NW_008751646.1,985587,989194,-,20304990,HMPREF1120_00351,XP_009152595.1,1185,pyruvate carboxylase
Un,NW_008751646.1,990991,996284,-,20304991,HMPREF1120_00352,XP_009152596.1,1679,clathrin; heavy polypeptide
Un,NW_008751646.1,997165,997881,+,20304992,HMPREF1120_00353,XP_009152597.1,238,cytidylate kinase
Un,NW_008751646.1,998164,999657,-,20304993,HMPREF1120_00354,XP_009152598.1,497,hypothetical protein HMPREF1120_00354
Un,NW_008751646.1,1000313,1004711,+,20304994,HMPREF1120_00355,XP_009152599.1,1407,chromatin modification-like protein VID21
Un,NW_008751646.1,1005535,1007119,-,20304995,HMPREF1120_00356,XP_009152600.1,482,hypothetical protein HMPREF1120_00356
Un,NW_008751646.1,1007535,1008461,-,20304996,HMPREF1120_00357,XP_009152601.1,271,CDK-activating kinase assembly factor MAT1
Un,NW_008751646.1,1008895,1010700,+,20304997,HMPREF1120_00358,XP_009152602.1,601,hypothetical protein HMPREF1120_00358
Un,NW_008751646.1,1011671,1013439,+,20304998,HMPREF1120_00359,XP_009152603.1,571,DNA repair protein RAD50
Un,NW_008751646.1,1014289,1015284,+,20304999,HMPREF1120_00360,XP_009152604.1,272,GNAT family acetyltransferase
Un,NW_008751646.1,1016941,1019574,+,20305000,HMPREF1120_00361,XP_009152605.1,877,hypothetical protein HMPREF1120_00361
Un,NW_008751646.1,1020536,1022437,+,20305001,HMPREF1120_00362,XP_009152606.1,568,hypothetical protein HMPREF1120_00362
Un,NW_008751646.1,1023728,1024774,-,20305002,HMPREF1120_00363,XP_009152607.1,319,aldose 1-epimerase
Un,NW_008751646.1,1025514,1026119,+,20305003,HMPREF1120_00364,XP_009152608.1,201,hypothetical protein HMPREF1120_00364
Un,NW_008751646.1,1026968,1028380,+,20305004,HMPREF1120_00365,XP_009152609.1,470,hypothetical protein HMPREF1120_00365
Un,NW_008751646.1,1028606,1029631,-,20305005,HMPREF1120_00366,XP_009152610.1,341,hypothetical protein HMPREF1120_00366
Un,NW_008751646.1,1030395,1031111,+,20305006,HMPREF1120_00367,XP_009152611.1,238,hypothetical protein HMPREF1120_00367
Un,NW_008751646.1,1031486,1033085,-,20305007,HMPREF1120_00368,XP_009152612.1,471,STE24 endopeptidase
Un,NW_008751646.1,1033415,1033720,-,20305008,HMPREF1120_00369,XP_009152613.1,101,hypothetical protein HMPREF1120_00369
Un,NW_008751646.1,1034326,1035620,-,20305009,HMPREF1120_00370,XP_009152614.1,409,biotin synthetase
Un,NW_008751646.1,1036163,1036899,+,20305010,HMPREF1120_00371,XP_009152615.1,228,hypothetical protein HMPREF1120_00371
Un,NW_008751646.1,1038755,1040542,+,20305011,HMPREF1120_00372,XP_009152616.1,595,hypothetical protein HMPREF1120_00372
Un,NW_008751646.1,1041269,1043412,-,20305012,HMPREF1120_00373,XP_009152617.1,651,hypothetical protein HMPREF1120_00373
Un,NW_008751646.1,1044490,1048899,-,20305013,HMPREF1120_00374,XP_009152618.1,1469,adenosinetriphosphatase
Un,NW_008751646.1,1049544,1050365,-,20305014,HMPREF1120_00375,XP_009152619.1,222,hypothetical protein HMPREF1120_00375
Un,NW_008751646.1,1049544,1050365,-,20305014,HMPREF1120_00375,XP_009152620.1,222,hypothetical protein; variant
Un,NW_008751646.1,1052349,1054796,-,20305015,HMPREF1120_00376,XP_009152621.1,815,hypothetical protein HMPREF1120_00376
Un,NW_008751646.1,1055312,1056566,+,20305016,HMPREF1120_00377,XP_009152622.1,383,hypothetical protein HMPREF1120_00377
Un,NW_008751646.1,1057410,1058624,+,20305018,HMPREF1120_00379,XP_009152624.1,404,NADPH2:quinone reductase
Un,NW_008751646.1,1058744,1060635,-,20305017,HMPREF1120_00378,XP_009152623.1,593,D-lactate dehydrogenase (cytochrome)
Un,NW_008751646.1,1061197,1064220,-,20305019,HMPREF1120_00380,XP_009152625.1,1007,hypothetical protein HMPREF1120_00380
